location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Latvia,LVA,2021-03-17,101894,83449,18445,172,1809,5.4,4.42,0.98,959
Latvia,LVA,2021-03-18,102168,83463,18705,274,1470,5.42,4.42,0.99,779
Latvia,LVA,2021-03-19,102869,83877,18992,701,862,5.45,4.45,1.01,457
Latvia,LVA,2021-03-20,103269,84277,18992,400,789,5.47,4.47,1.01,418
Latvia,LVA,2021-03-21,103293,84301,18992,24,782,5.48,4.47,1.01,415
Latvia,LVA,2021-03-22,105913,86691,19222,2620,624,5.62,4.6,1.02,331
Latvia,LVA,2021-03-23,111390,91780,19610,5477,1381,5.91,4.87,1.04,732
Latvia,LVA,2021-03-24,117499,97206,20293,6109,2229,6.23,5.15,1.08,1182
Latvia,LVA,2021-03-25,122875,101907,20968,5376,2958,6.51,5.4,1.11,1568
Latvia,LVA,2021-03-26,126873,105209,21664,3998,3429,6.73,5.58,1.15,1818
Latvia,LVA,2021-03-27,127437,105448,21989,564,3453,6.76,5.59,1.17,1831
Latvia,LVA,2021-03-28,127466,105477,21989,29,3453,6.76,5.59,1.17,1831
Latvia,LVA,2021-03-29,129573,107190,22383,2107,3380,6.87,5.68,1.19,1792
Latvia,LVA,2021-03-30,134588,111497,23091,5015,3314,7.14,5.91,1.22,1757
Latvia,LVA,2021-03-31,140308,115988,24320,5720,3258,7.44,6.15,1.29,1727
Latvia,LVA,2021-04-01,144440,119409,25031,4132,3081,7.66,6.33,1.33,1633
Latvia,LVA,2021-04-02,145003,119972,25031,563,2590,7.69,6.36,1.33,1373
Latvia,LVA,2021-04-03,148355,123256,25099,3352,2988,7.87,6.53,1.33,1584
Latvia,LVA,2021-04-04,149975,124876,25099,1620,3216,7.95,6.62,1.33,1705
Latvia,LVA,2021-04-05,152829,127729,25100,2854,3322,8.1,6.77,1.33,1761
Latvia,LVA,2021-04-06,158193,132596,25597,5364,3372,8.39,7.03,1.36,1788
Latvia,LVA,2021-04-07,167356,141286,26070,9163,3864,8.87,7.49,1.38,2049
Latvia,LVA,2021-04-08,174403,148066,26337,7047,4280,9.25,7.85,1.4,2269
Latvia,LVA,2021-04-09,179244,152725,26519,4841,4892,9.5,8.1,1.41,2594
Latvia,LVA,2021-04-10,180894,154293,26601,1650,4648,9.59,8.18,1.41,2464
Latvia,LVA,2021-04-11,180980,154379,26601,86,4429,9.59,8.18,1.41,2348
Latvia,LVA,2021-04-12,183384,156726,26658,2404,4365,9.72,8.31,1.41,2314
Latvia,LVA,2021-04-13,187073,160349,26724,3689,4126,9.92,8.5,1.42,2187
Latvia,LVA,2021-04-14,193367,166405,26962,6294,3716,10.25,8.82,1.43,1970
Latvia,LVA,2021-04-15,199282,171655,27627,5915,3554,10.57,9.1,1.46,1884
Latvia,LVA,2021-04-16,208295,180017,28278,9013,4150,11.04,9.54,1.5,2200
Latvia,LVA,2021-04-17,214480,186104,28376,6185,4798,11.37,9.87,1.5,2544
Latvia,LVA,2021-04-18,215401,187025,28376,921,4917,11.42,9.92,1.5,2607
Latvia,LVA,2021-04-19,219310,190294,29016,3909,5132,11.63,10.09,1.54,2721
Latvia,LVA,2021-04-20,226599,195699,30900,7289,5647,12.01,10.38,1.64,2994
Latvia,LVA,2021-04-21,236697,202820,33877,10098,6190,12.55,10.75,1.8,3282
Latvia,LVA,2021-04-22,246436,210091,36345,9739,6736,13.07,11.14,1.93,3571
Latvia,LVA,2021-04-23,257135,218771,38364,10699,6977,13.63,11.6,2.03,3699
Latvia,LVA,2021-04-24,263164,224142,39022,6029,6955,13.95,11.88,2.07,3687
Latvia,LVA,2021-04-25,264534,225483,39051,1370,7019,14.02,11.95,2.07,3721
Latvia,LVA,2021-04-26,269010,228105,40905,4476,7100,14.26,12.09,2.17,3764
Latvia,LVA,2021-04-27,276411,232717,43767,7401,7116,14.65,12.34,2.32,3773
Latvia,LVA,2021-04-28,290822,243593,47414,14411,7732,15.42,12.91,2.51,4099
Latvia,LVA,2021-04-29,305053,253836,51443,14231,8374,16.17,13.46,2.73,4440
Latvia,LVA,2021-04-30,316333,262618,54023,11280,8457,16.77,13.92,2.86,4484
Latvia,LVA,2021-05-01,323206,268981,54533,6873,8577,17.14,14.26,2.89,4547
Latvia,LVA,2021-05-02,324806,270561,54563,1600,8610,17.22,14.34,2.89,4565
Latvia,LVA,2021-05-03,327648,272513,55453,2842,8377,17.37,14.45,2.94,4441
Latvia,LVA,2021-05-04,336386,281115,55592,8738,8568,17.83,14.9,2.95,4542
Latvia,LVA,2021-05-05,352434,290153,62734,16048,8802,18.68,15.38,3.33,4667
Latvia,LVA,2021-05-06,373160,302879,70864,20726,9730,19.78,16.06,3.76,5159
Latvia,LVA,2021-05-07,391596,313883,78434,18436,10752,20.76,16.64,4.16,5700
Latvia,LVA,2021-05-08,402248,322509,80507,10652,11292,21.33,17.1,4.27,5987
Latvia,LVA,2021-05-09,403711,323683,80876,1463,11272,21.4,17.16,4.29,5976
Latvia,LVA,2021-05-10,412280,328475,84775,8569,12090,21.86,17.41,4.49,6410
Latvia,LVA,2021-05-11,427287,339019,89509,15007,12986,22.65,17.97,4.75,6885
Latvia,LVA,2021-05-12,442665,349073,95182,15378,12890,23.47,18.51,5.05,6834
Lebanon,LBN,2021-02-13,0,,,,,0.0,,,
Lebanon,LBN,2021-02-14,48,,,48,48,0.0,,,7
Lebanon,LBN,2021-02-15,1280,,,1232,640,0.02,,,94
Lebanon,LBN,2021-02-16,3266,,,1986,1089,0.05,,,160
Lebanon,LBN,2021-02-17,5932,,,2666,1483,0.09,,,217
Lebanon,LBN,2021-02-18,9605,,,3673,1921,0.14,,,281
Lebanon,LBN,2021-02-19,13329,,,3724,2222,0.2,,,326
Lebanon,LBN,2021-02-20,13329,,,0,1904,0.2,,,279
Lebanon,LBN,2021-02-21,13329,,,0,1897,0.2,,,278
Lebanon,LBN,2021-02-22,18031,,,4702,2393,0.26,,,351
Lebanon,LBN,2021-02-23,21575,,,3544,2616,0.32,,,383
Lebanon,LBN,2021-02-24,25393,,,3818,2780,0.37,,,407
Lebanon,LBN,2021-02-25,29820,,,4427,2888,0.44,,,423
Lebanon,LBN,2021-02-26,34991,,,5171,3095,0.51,,,453
Lebanon,LBN,2021-02-27,34991,,,0,3095,0.51,,,453
Lebanon,LBN,2021-02-28,40593,,,5602,3895,0.59,,,571
Lebanon,LBN,2021-03-01,45859,,,5266,3975,0.67,,,582
Lebanon,LBN,2021-03-02,47625,,,1766,3721,0.7,,,545
Lebanon,LBN,2021-03-03,54585,,,6960,4170,0.8,,,611
Lebanon,LBN,2021-03-04,57474,,,2889,3951,0.84,,,579
Lebanon,LBN,2021-03-05,60538,,,3064,3650,0.89,,,535
Lebanon,LBN,2021-03-06,60740,,,202,3678,0.89,,,539
Lebanon,LBN,2021-03-07,61330,,,590,2962,0.9,,,434
Lebanon,LBN,2021-03-08,64007,,,2677,2593,0.94,,,380
Lebanon,LBN,2021-03-09,64974,,,967,2478,0.95,,,363
Lebanon,LBN,2021-03-10,87216,75341,11875,22242,4662,1.28,1.1,0.17,683
Lebanon,LBN,2021-03-11,91967,76883,15084,4751,4928,1.35,1.13,0.22,722
Lebanon,LBN,2021-03-12,95888,78177,17711,3921,5050,1.4,1.15,0.26,740
Lebanon,LBN,2021-03-13,,,,,5442,,,,797
Lebanon,LBN,2021-03-14,,,,,5778,,,,847
Lebanon,LBN,2021-03-15,104725,81802,22923,,5817,1.53,1.2,0.34,852
Lebanon,LBN,2021-03-16,115164,86098,29066,10439,7170,1.69,1.26,0.43,1050
Lebanon,LBN,2021-03-17,120890,88219,32671,5726,4811,1.77,1.29,0.48,705
Lebanon,LBN,2021-03-18,129487,90974,38513,8597,5360,1.9,1.33,0.56,785
Lebanon,LBN,2021-03-19,135277,92573,42704,5790,5627,1.98,1.36,0.63,824
Lebanon,LBN,2021-03-20,135349,92597,42752,72,5216,1.98,1.36,0.63,764
Lebanon,LBN,2021-03-21,138420,93801,44619,3071,5234,2.03,1.37,0.65,767
Lebanon,LBN,2021-03-22,148119,98022,50097,9699,6199,2.17,1.44,0.73,908
Lebanon,LBN,2021-03-23,158018,102363,55655,9899,6122,2.32,1.5,0.82,897
Lebanon,LBN,2021-03-24,166015,105534,60481,7997,6446,2.43,1.55,0.89,944
Lebanon,LBN,2021-03-25,174031,108630,65401,8016,6363,2.55,1.59,0.96,932
Lebanon,LBN,2021-03-26,180074,111019,69055,6043,6400,2.64,1.63,1.01,938
Lebanon,LBN,2021-03-27,181127,111517,69610,1053,6540,2.65,1.63,1.02,958
Lebanon,LBN,2021-03-28,186712,114730,71982,5585,6899,2.74,1.68,1.05,1011
Lebanon,LBN,2021-03-29,193903,118998,74905,7191,6541,2.84,1.74,1.1,958
Lebanon,LBN,2021-03-30,207647,127913,79734,13744,7090,3.04,1.87,1.17,1039
Lebanon,LBN,2021-03-31,216286,133294,82992,8639,7182,3.17,1.95,1.22,1052
Lebanon,LBN,2021-04-01,222332,136761,85571,6046,6900,3.26,2.0,1.25,1011
Lebanon,LBN,2021-04-02,225708,138558,87150,3376,6519,3.31,2.03,1.28,955
Lebanon,LBN,2021-04-03,225842,138610,87232,134,6388,3.31,2.03,1.28,936
Lebanon,LBN,2021-04-04,228050,139855,88195,2208,5905,3.34,2.05,1.29,865
Lebanon,LBN,2021-04-05,235303,144264,91039,7253,5914,3.45,2.11,1.33,866
Lebanon,LBN,2021-04-06,244772,150660,94112,9469,5304,3.59,2.21,1.38,777
Lebanon,LBN,2021-04-07,259153,161164,97989,14381,6124,3.8,2.36,1.44,897
Lebanon,LBN,2021-04-08,268578,167957,100621,9425,6607,3.93,2.46,1.47,968
Lebanon,LBN,2021-04-09,272379,170506,101873,3801,6667,3.99,2.5,1.49,977
Lebanon,LBN,2021-04-10,273587,170571,103016,1208,6821,4.01,2.5,1.51,999
Lebanon,LBN,2021-04-11,,,,,7390,,,,1083
Lebanon,LBN,2021-04-12,285966,178155,107811,,7238,4.19,2.61,1.58,1060
Lebanon,LBN,2021-04-13,296165,184109,112056,10199,7342,4.34,2.7,1.64,1076
Lebanon,LBN,2021-04-14,296168,184111,112057,3,5288,4.34,2.7,1.64,775
Lebanon,LBN,2021-04-15,320623,198763,121860,24455,7435,4.7,2.91,1.79,1089
Lebanon,LBN,2021-04-16,322647,199999,122648,2024,7181,4.73,2.93,1.8,1052
Lebanon,LBN,2021-04-17,322768,200111,122657,121,7026,4.73,2.93,1.8,1029
Lebanon,LBN,2021-04-18,329452,204564,124888,6684,7096,4.83,3.0,1.83,1040
Lebanon,LBN,2021-04-19,343286,213168,130118,13834,8189,5.03,3.12,1.91,1200
Lebanon,LBN,2021-04-20,351792,217778,134014,8506,7947,5.15,3.19,1.96,1164
Lebanon,LBN,2021-04-21,,,,,9973,,,,1461
Lebanon,LBN,2021-04-22,,,,,8506,,,,1246
Lebanon,LBN,2021-04-23,,,,,10243,,,,1501
Lebanon,LBN,2021-04-24,408532,267582,140950,,12252,5.99,3.92,2.07,1795
Lebanon,LBN,2021-04-25,415562,271335,144227,7030,12301,6.09,3.98,2.11,1802
Lebanon,LBN,2021-04-26,421905,274263,147642,6343,11231,6.18,4.02,2.16,1645
Lebanon,LBN,2021-04-27,438268,282456,155812,16363,12354,6.42,4.14,2.28,1810
Lebanon,LBN,2021-04-28,455275,290216,165059,17007,12757,6.67,4.25,2.42,1869
Lebanon,LBN,2021-04-29,461160,293030,168130,5885,11571,6.76,4.29,2.46,1695
Lebanon,LBN,2021-04-30,461726,293260,168466,566,9626,6.76,4.3,2.47,1410
Lebanon,LBN,2021-05-01,461758,293277,168481,32,7604,6.77,4.3,2.47,1114
Lebanon,LBN,2021-05-02,465909,294945,170964,4151,7192,6.83,4.32,2.5,1054
Lebanon,LBN,2021-05-03,473740,298835,174905,7831,7405,6.94,4.38,2.56,1085
Lebanon,LBN,2021-05-04,487974,307573,180401,14234,7101,7.15,4.51,2.64,1040
Lebanon,LBN,2021-05-05,500984,317612,183372,13010,6530,7.34,4.65,2.69,957
Lebanon,LBN,2021-05-06,509705,325383,184322,8721,6935,7.47,4.77,2.7,1016
Lesotho,LSO,2021-03-09,0,0,,,,0.0,0.0,,
Lesotho,LSO,2021-03-10,,,,,410,,,,191
Lesotho,LSO,2021-03-11,,,,,410,,,,191
Lesotho,LSO,2021-03-12,,,,,410,,,,191
Lesotho,LSO,2021-03-13,,,,,410,,,,191
Lesotho,LSO,2021-03-14,,,,,410,,,,191
Lesotho,LSO,2021-03-15,,,,,410,,,,191
Lesotho,LSO,2021-03-16,,,,,410,,,,191
Lesotho,LSO,2021-03-17,,,,,410,,,,191
Lesotho,LSO,2021-03-18,,,,,410,,,,191
Lesotho,LSO,2021-03-19,,,,,410,,,,191
Lesotho,LSO,2021-03-20,,,,,410,,,,191
Lesotho,LSO,2021-03-21,,,,,410,,,,191
Lesotho,LSO,2021-03-22,,,,,410,,,,191
Lesotho,LSO,2021-03-23,,,,,410,,,,191
Lesotho,LSO,2021-03-24,,,,,410,,,,191
Lesotho,LSO,2021-03-25,,,,,410,,,,191
Lesotho,LSO,2021-03-26,,,,,410,,,,191
Lesotho,LSO,2021-03-27,,,,,410,,,,191
Lesotho,LSO,2021-03-28,,,,,410,,,,191
Lesotho,LSO,2021-03-29,,,,,410,,,,191
Lesotho,LSO,2021-03-30,,,,,410,,,,191
Lesotho,LSO,2021-03-31,,,,,410,,,,191
Lesotho,LSO,2021-04-01,,,,,410,,,,191
Lesotho,LSO,2021-04-02,,,,,410,,,,191
Lesotho,LSO,2021-04-03,,,,,410,,,,191
Lesotho,LSO,2021-04-04,,,,,410,,,,191
Lesotho,LSO,2021-04-05,,,,,410,,,,191
Lesotho,LSO,2021-04-06,,,,,410,,,,191
Lesotho,LSO,2021-04-07,,,,,410,,,,191
Lesotho,LSO,2021-04-08,,,,,410,,,,191
Lesotho,LSO,2021-04-09,,,,,410,,,,191
Lesotho,LSO,2021-04-10,,,,,410,,,,191
Lesotho,LSO,2021-04-11,,,,,410,,,,191
Lesotho,LSO,2021-04-12,,,,,410,,,,191
Lesotho,LSO,2021-04-13,,,,,410,,,,191
Lesotho,LSO,2021-04-14,,,,,410,,,,191
Lesotho,LSO,2021-04-15,,,,,410,,,,191
Lesotho,LSO,2021-04-16,,,,,410,,,,191
Lesotho,LSO,2021-04-17,16000,16000,,,410,0.75,0.75,,191
Libya,LBY,2021-04-17,750,750,,,,0.01,0.01,,
Libya,LBY,2021-04-18,,,,,4600,,,,669
Libya,LBY,2021-04-19,,,,,4600,,,,669
Libya,LBY,2021-04-20,,,,,4600,,,,669
Libya,LBY,2021-04-21,,,,,4600,,,,669
Libya,LBY,2021-04-22,,,,,4600,,,,669
Libya,LBY,2021-04-23,,,,,4600,,,,669
Libya,LBY,2021-04-24,,,,,4600,,,,669
Libya,LBY,2021-04-25,,,,,4600,,,,669
Libya,LBY,2021-04-26,,,,,4600,,,,669
Libya,LBY,2021-04-27,,,,,4600,,,,669
Libya,LBY,2021-04-28,,,,,4600,,,,669
Libya,LBY,2021-04-29,,,,,4600,,,,669
Libya,LBY,2021-04-30,,,,,4600,,,,669
Libya,LBY,2021-05-01,,,,,4600,,,,669
Libya,LBY,2021-05-02,,,,,4600,,,,669
Libya,LBY,2021-05-03,,,,,4600,,,,669
Libya,LBY,2021-05-04,,,,,4600,,,,669
Libya,LBY,2021-05-05,,,,,4600,,,,669
Libya,LBY,2021-05-06,,,,,4600,,,,669
Libya,LBY,2021-05-07,,,,,4600,,,,669
Libya,LBY,2021-05-08,,,,,4600,,,,669
Libya,LBY,2021-05-09,,,,,4600,,,,669
Libya,LBY,2021-05-10,106559,106559,,,4600,1.55,1.55,,669
Liechtenstein,LIE,2020-12-23,0,0,,,,0.0,0.0,,
Liechtenstein,LIE,2020-12-24,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-25,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-26,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-27,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-28,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-29,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-30,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2020-12-31,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2021-01-01,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2021-01-02,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2021-01-03,0,0,,0,0,0.0,0.0,,0
Liechtenstein,LIE,2021-01-04,2,2,,2,0,0.01,0.01,,0
Liechtenstein,LIE,2021-01-05,2,2,,0,0,0.01,0.01,,0
Liechtenstein,LIE,2021-01-06,5,5,,3,1,0.01,0.01,,26
Liechtenstein,LIE,2021-01-07,6,6,,1,1,0.02,0.02,,26
Liechtenstein,LIE,2021-01-08,6,6,,0,1,0.02,0.02,,26
Liechtenstein,LIE,2021-01-09,6,6,,0,1,0.02,0.02,,26
Liechtenstein,LIE,2021-01-10,6,6,,0,1,0.02,0.02,,26
Liechtenstein,LIE,2021-01-11,6,6,,0,1,0.02,0.02,,26
Liechtenstein,LIE,2021-01-12,11,11,,5,1,0.03,0.03,,26
Liechtenstein,LIE,2021-01-13,11,11,,0,1,0.03,0.03,,26
Liechtenstein,LIE,2021-01-14,11,11,,0,1,0.03,0.03,,26
Liechtenstein,LIE,2021-01-15,11,11,,0,1,0.03,0.03,,26
Liechtenstein,LIE,2021-01-16,11,11,,0,1,0.03,0.03,,26
Liechtenstein,LIE,2021-01-17,11,11,,0,1,0.03,0.03,,26
Liechtenstein,LIE,2021-01-18,116,116,,105,16,0.3,0.3,,420
Liechtenstein,LIE,2021-01-19,191,191,,75,26,0.5,0.5,,682
Liechtenstein,LIE,2021-01-20,247,247,,56,34,0.65,0.65,,892
Liechtenstein,LIE,2021-01-21,313,313,,66,43,0.82,0.82,,1128
Liechtenstein,LIE,2021-01-22,343,343,,30,47,0.9,0.9,,1232
Liechtenstein,LIE,2021-01-23,343,343,,0,47,0.9,0.9,,1232
Liechtenstein,LIE,2021-01-24,343,343,,0,47,0.9,0.9,,1232
Liechtenstein,LIE,2021-01-25,418,418,,75,43,1.1,1.1,,1128
Liechtenstein,LIE,2021-01-26,463,463,,45,39,1.21,1.21,,1023
Liechtenstein,LIE,2021-01-27,463,463,,0,31,1.21,1.21,,813
Liechtenstein,LIE,2021-01-28,651,651,,188,48,1.71,1.71,,1259
Liechtenstein,LIE,2021-01-29,841,841,,190,71,2.21,2.21,,1862
Liechtenstein,LIE,2021-01-30,841,841,,0,71,2.21,2.21,,1862
Liechtenstein,LIE,2021-01-31,841,841,,0,71,2.21,2.21,,1862
Liechtenstein,LIE,2021-02-01,841,841,,0,60,2.21,2.21,,1573
Liechtenstein,LIE,2021-02-02,841,841,,0,54,2.21,2.21,,1416
Liechtenstein,LIE,2021-02-03,846,841,5,5,55,2.22,2.21,0.01,1442
Liechtenstein,LIE,2021-02-04,846,841,5,0,28,2.22,2.21,0.01,734
Liechtenstein,LIE,2021-02-05,846,841,5,0,1,2.22,2.21,0.01,26
Liechtenstein,LIE,2021-02-06,846,841,5,0,1,2.22,2.21,0.01,26
Liechtenstein,LIE,2021-02-07,846,841,5,0,1,2.22,2.21,0.01,26
Liechtenstein,LIE,2021-02-08,951,841,110,105,16,2.49,2.21,0.29,420
Liechtenstein,LIE,2021-02-09,1026,842,184,75,26,2.69,2.21,0.48,682
Liechtenstein,LIE,2021-02-10,1079,844,235,53,33,2.83,2.21,0.62,865
Liechtenstein,LIE,2021-02-11,1144,844,300,65,43,3.0,2.21,0.79,1128
Liechtenstein,LIE,2021-02-12,1174,844,330,30,47,3.08,2.21,0.87,1232
Liechtenstein,LIE,2021-02-13,1174,844,330,0,47,3.08,2.21,0.87,1232
Liechtenstein,LIE,2021-02-14,1174,844,330,0,47,3.08,2.21,0.87,1232
Liechtenstein,LIE,2021-02-15,1249,845,404,75,43,3.28,2.22,1.06,1128
Liechtenstein,LIE,2021-02-16,1494,1046,448,245,67,3.92,2.74,1.17,1757
Liechtenstein,LIE,2021-02-17,1695,1247,448,201,88,4.44,3.27,1.17,2307
Liechtenstein,LIE,2021-02-18,1815,1367,448,120,96,4.76,3.58,1.17,2517
Liechtenstein,LIE,2021-02-19,1815,1367,448,0,92,4.76,3.58,1.17,2412
Liechtenstein,LIE,2021-02-20,1815,1367,448,0,92,4.76,3.58,1.17,2412
Liechtenstein,LIE,2021-02-21,1815,1367,448,0,92,4.76,3.58,1.17,2412
Liechtenstein,LIE,2021-02-22,2018,1570,448,203,110,5.29,4.12,1.17,2884
Liechtenstein,LIE,2021-02-23,2222,1774,448,204,104,5.83,4.65,1.17,2727
Liechtenstein,LIE,2021-02-24,2222,1774,448,0,75,5.83,4.65,1.17,1967
Liechtenstein,LIE,2021-02-25,2411,1781,630,189,85,6.32,4.67,1.65,2229
Liechtenstein,LIE,2021-02-26,2601,1781,820,190,112,6.82,4.67,2.15,2937
Liechtenstein,LIE,2021-02-27,2601,1781,820,0,112,6.82,4.67,2.15,2937
Liechtenstein,LIE,2021-02-28,2601,1781,820,0,112,6.82,4.67,2.15,2937
Liechtenstein,LIE,2021-03-01,2601,1781,820,0,83,6.82,4.67,2.15,2176
Liechtenstein,LIE,2021-03-02,2601,1781,820,0,54,6.82,4.67,2.15,1416
Liechtenstein,LIE,2021-03-03,2723,1903,820,122,72,7.14,4.99,2.15,1888
Liechtenstein,LIE,2021-03-04,2919,2099,820,196,73,7.65,5.5,2.15,1914
Liechtenstein,LIE,2021-03-05,3128,2308,820,209,75,8.2,6.05,2.15,1967
Liechtenstein,LIE,2021-03-06,3128,2308,820,0,75,8.2,6.05,2.15,1967
Liechtenstein,LIE,2021-03-07,3128,2308,820,0,75,8.2,6.05,2.15,1967
Liechtenstein,LIE,2021-03-08,3128,2308,820,0,75,8.2,6.05,2.15,1967
Liechtenstein,LIE,2021-03-09,3339,2518,821,211,105,8.76,6.6,2.15,2753
Liechtenstein,LIE,2021-03-10,3540,2719,821,201,117,9.28,7.13,2.15,3068
Liechtenstein,LIE,2021-03-11,3779,2958,821,239,123,9.91,7.76,2.15,3225
Liechtenstein,LIE,2021-03-12,3779,2958,821,0,93,9.91,7.76,2.15,2439
Liechtenstein,LIE,2021-03-13,3779,2958,821,0,93,9.91,7.76,2.15,2439
Liechtenstein,LIE,2021-03-14,3779,2958,821,0,93,9.91,7.76,2.15,2439
Liechtenstein,LIE,2021-03-15,3789,2968,821,10,94,9.94,7.78,2.15,2465
Liechtenstein,LIE,2021-03-16,4004,2983,1021,215,95,10.5,7.82,2.68,2491
Liechtenstein,LIE,2021-03-17,4236,3001,1235,232,99,11.11,7.87,3.24,2596
Liechtenstein,LIE,2021-03-18,4366,3012,1354,130,84,11.45,7.9,3.55,2203
Liechtenstein,LIE,2021-03-19,4366,3012,1354,0,84,11.45,7.9,3.55,2203
Liechtenstein,LIE,2021-03-20,4366,3012,1354,0,84,11.45,7.9,3.55,2203
Liechtenstein,LIE,2021-03-21,4366,3012,1354,0,84,11.45,7.9,3.55,2203
Liechtenstein,LIE,2021-03-22,4569,3014,1555,203,111,11.98,7.9,4.08,2911
Liechtenstein,LIE,2021-03-23,4772,3019,1753,203,110,12.51,7.92,4.6,2884
Liechtenstein,LIE,2021-03-24,5011,3258,1753,239,111,13.14,8.54,4.6,2911
Liechtenstein,LIE,2021-03-25,5251,3498,1753,240,126,13.77,9.17,4.6,3304
Liechtenstein,LIE,2021-03-26,5490,3737,1753,239,161,14.4,9.8,4.6,4222
Liechtenstein,LIE,2021-03-27,5490,3737,1753,0,161,14.4,9.8,4.6,4222
Liechtenstein,LIE,2021-03-28,5490,3737,1753,0,161,14.4,9.8,4.6,4222
Liechtenstein,LIE,2021-03-29,5729,3976,1753,239,166,15.02,10.43,4.6,4353
Liechtenstein,LIE,2021-03-30,5979,4217,1762,250,172,15.68,11.06,4.62,4510
Liechtenstein,LIE,2021-03-31,6101,4217,1884,122,156,16.0,11.06,4.94,4091
Liechtenstein,LIE,2021-04-01,6298,4217,2081,197,150,16.51,11.06,5.46,3933
Liechtenstein,LIE,2021-04-02,6504,4219,2285,206,145,17.05,11.06,5.99,3802
Liechtenstein,LIE,2021-04-03,6504,4219,2285,0,145,17.05,11.06,5.99,3802
Liechtenstein,LIE,2021-04-04,6504,4219,2285,0,145,17.05,11.06,5.99,3802
Liechtenstein,LIE,2021-04-05,6504,4219,2285,0,111,17.05,11.06,5.99,2911
Liechtenstein,LIE,2021-04-06,6714,4220,2494,210,105,17.6,11.07,6.54,2753
Liechtenstein,LIE,2021-04-07,6914,4221,2693,200,116,18.13,11.07,7.06,3042
Liechtenstein,LIE,2021-04-08,7154,4224,2930,240,122,18.76,11.08,7.68,3199
Liechtenstein,LIE,2021-04-09,7414,4484,2930,260,130,19.44,11.76,7.68,3409
Liechtenstein,LIE,2021-04-10,7414,4484,2930,0,130,19.44,11.76,7.68,3409
Liechtenstein,LIE,2021-04-11,7414,4484,2930,0,130,19.44,11.76,7.68,3409
Liechtenstein,LIE,2021-04-12,7693,4753,2940,279,170,20.17,12.46,7.71,4458
Liechtenstein,LIE,2021-04-13,7968,5017,2951,275,179,20.89,13.16,7.74,4694
Liechtenstein,LIE,2021-04-14,8275,5305,2970,307,194,21.7,13.91,7.79,5087
Liechtenstein,LIE,2021-04-15,8572,5590,2982,297,203,22.48,14.66,7.82,5323
Liechtenstein,LIE,2021-04-16,8860,5876,2984,288,207,23.23,15.41,7.82,5428
Liechtenstein,LIE,2021-04-17,8860,5876,2984,0,207,23.23,15.41,7.82,5428
Liechtenstein,LIE,2021-04-18,8860,5876,2984,0,207,23.23,15.41,7.82,5428
Liechtenstein,LIE,2021-04-19,9418,6428,2990,558,246,24.7,16.86,7.84,6450
Liechtenstein,LIE,2021-04-20,9959,6969,2990,541,284,26.11,18.27,7.84,7447
Liechtenstein,LIE,2021-04-21,10457,7229,3228,498,312,27.42,18.96,8.46,8181
Liechtenstein,LIE,2021-04-22,10960,7489,3471,503,341,28.74,19.64,9.1,8941
Liechtenstein,LIE,2021-04-23,11457,7752,3705,497,371,30.04,20.33,9.71,9728
Liechtenstein,LIE,2021-04-24,11457,7752,3705,0,371,30.04,20.33,9.71,9728
Liechtenstein,LIE,2021-04-25,11457,7752,3705,0,371,30.04,20.33,9.71,9728
Liechtenstein,LIE,2021-04-26,11697,7756,3941,240,326,30.67,20.34,10.33,8548
Liechtenstein,LIE,2021-04-27,11946,7773,4173,249,284,31.32,20.38,10.94,7447
Liechtenstein,LIE,2021-04-28,12219,8044,4175,273,252,32.04,21.09,10.95,6608
Liechtenstein,LIE,2021-04-29,12488,8311,4177,269,218,32.75,21.79,10.95,5716
Liechtenstein,LIE,2021-04-30,12998,8815,4183,510,220,34.08,23.11,10.97,5769
Liechtenstein,LIE,2021-05-01,12998,8815,4183,0,220,34.08,23.11,10.97,5769
Liechtenstein,LIE,2021-05-02,12998,8815,4183,0,220,34.08,23.11,10.97,5769
Liechtenstein,LIE,2021-05-03,13277,9094,4183,279,226,34.81,23.85,10.97,5926
Liechtenstein,LIE,2021-05-04,13549,9366,4183,272,229,35.53,24.56,10.97,6005
Liechtenstein,LIE,2021-05-05,13829,9645,4184,280,230,36.26,25.29,10.97,6031
Liechtenstein,LIE,2021-05-06,14109,9925,4184,280,232,37.0,26.02,10.97,6083
Liechtenstein,LIE,2021-05-07,14369,9932,4437,260,196,37.68,26.04,11.63,5139
